invoice_id,service_category,client_industry,country,project_type,total_amount,total_hours,num_services,discount,tax_rate,documentation_complexity,payment_terms,timestamp
IT-2024288,System Integration,Manufacturing,CA,Fixed Price,30262,237,6,13.49,13.0,High,"50% Advance, 50% on Completion",2025-03-13 00:04:08.394000
IT-2024289,DevOps Services,Healthcare,UK,Retainer,27398,236,5,12.36,20.0,High,Net 30,2024-12-01 00:04:08.394000
IT-2024290,Network Infrastructure,Education,AU,Fixed Price,42529,345,6,10.97,10.0,High,"50% Advance, 50% on Completion",2024-12-24 00:04:08.394000
IT-2024291,DevOps Services,E-commerce,DE,Time & Materials,45416,320,4,11.94,19.0,High,Net 30,2024-12-25 00:04:08.394000
IT-2024292,DevOps Services,Finance,CA,Support Contract,7797,69,1,0.0,13.0,Low,Monthly in Advance,2025-03-15 00:04:08.394000
IT-2024293,Mobile Development,Healthcare,DE,Fixed Price,17850,145,2,10.98,19.0,High,"50% Advance, 50% on Completion",2024-12-01 00:04:08.394000
IT-2024294,Mobile Development,Healthcare,SG,Fixed Price,19987,153,4,11.88,7.0,High,"50% Advance, 50% on Completion",2024-10-08 00:04:08.394000
IT-2024295,IT Consulting,Finance,AU,Time & Materials,69550,304,4,8.29,10.0,High,Net 30,2025-06-15 00:04:08.394000
IT-2024296,Database Management,Finance,CA,Time & Materials,20710,167,3,11.55,13.0,High,Net 30,2025-08-15 00:04:08.394000
IT-2024297,Software Development,Manufacturing,AU,Support Contract,42359,219,5,12.06,10.0,High,Monthly in Advance,2025-01-08 00:04:08.394000
IT-2024298,Database Management,Manufacturing,CA,Support Contract,33189,301,5,8.11,13.0,High,Monthly in Advance,2025-04-12 00:04:08.394000
IT-2024299,AI/ML Solutions,E-commerce,AU,Fixed Price,24406,196,4,12.81,10.0,High,"50% Advance, 50% on Completion",2024-12-02 00:04:08.394000
IT-2024300,Data Analytics,Government,SG,Time & Materials,34022,287,4,12.88,7.0,High,Net 30,2024-12-13 00:04:08.394000
IT-2024301,Web Development,Manufacturing,SG,Retainer,36529,304,6,14.37,7.0,High,Net 30,2025-09-19 00:04:08.394000
IT-2024302,IT Consulting,E-commerce,CA,Retainer,56656,310,5,11.41,13.0,High,Net 30,2025-07-27 00:04:08.394000
IT-2024303,Network Infrastructure,Government,CA,Support Contract,12920,110,2,0.0,13.0,Medium,Monthly in Advance,2025-04-24 00:04:08.394000
IT-2024304,Cybersecurity,Healthcare,DE,Fixed Price,103838,475,6,8.55,19.0,High,"50% Advance, 50% on Completion",2024-12-06 00:04:08.394000
IT-2024305,Data Analytics,Government,UK,Retainer,2976,24,1,0.0,20.0,Low,Net 30,2024-11-25 00:04:08.394000
IT-2024306,Software Development,Education,SG,Time & Materials,35796,222,5,8.68,7.0,High,Net 30,2025-05-29 00:04:08.394000
IT-2024307,AI/ML Solutions,Healthcare,CA,Support Contract,28660,223,4,14.5,13.0,High,Monthly in Advance,2025-02-08 00:04:08.394000
IT-2024308,Web Development,Education,US,Fixed Price,17647,133,3,0.0,8.5,High,"50% Advance, 50% on Completion",2025-02-13 00:04:08.394000
IT-2024309,AI/ML Solutions,Education,CA,Retainer,33742,234,4,9.75,13.0,High,Net 30,2024-09-24 00:04:08.394000
IT-2024310,System Integration,Finance,DE,Support Contract,29968,231,3,12.64,19.0,High,Monthly in Advance,2025-09-06 00:04:08.394000
IT-2024311,System Integration,Manufacturing,US,Retainer,12829,104,3,0.0,8.5,High,Net 30,2025-04-07 00:04:08.394000
IT-2024312,Software Development,Manufacturing,US,Time & Materials,42522,224,4,14.86,8.5,High,Net 30,2025-03-18 00:04:08.394000
IT-2024313,AI/ML Solutions,Manufacturing,US,Retainer,18292,142,2,0.0,8.5,High,Net 30,2025-07-09 00:04:08.394000
IT-2024314,AI/ML Solutions,Healthcare,DE,Fixed Price,30385,243,4,8.88,19.0,High,"50% Advance, 50% on Completion",2025-08-25 00:04:08.394000
IT-2024315,System Integration,Education,UK,Retainer,5546,47,1,0.0,20.0,High,Net 30,2024-10-09 00:04:08.394000
IT-2024316,AI/ML Solutions,Government,AU,Support Contract,19378,160,2,0.0,10.0,High,Monthly in Advance,2024-10-08 00:04:08.394000
IT-2024317,Data Analytics,E-commerce,US,Time & Materials,21907,158,3,13.44,8.5,High,Net 30,2024-09-29 00:04:08.394000
IT-2024318,AI/ML Solutions,Government,DE,Retainer,34878,298,4,14.71,19.0,High,Net 30,2024-12-20 00:04:08.394000
IT-2024319,DevOps Services,E-commerce,SG,Support Contract,15010,109,2,0.0,7.0,High,Monthly in Advance,2025-09-10 00:04:08.394000
IT-2024320,Cloud Services,Finance,CA,Support Contract,22793,145,5,11.74,13.0,High,Monthly in Advance,2025-06-20 00:04:08.394000
IT-2024321,Software Development,Finance,US,Time & Materials,66470,358,6,9.49,8.5,High,Net 30,2025-02-12 00:04:08.394000
IT-2024322,System Integration,E-commerce,CA,Time & Materials,49557,422,6,9.87,13.0,High,Net 30,2025-01-04 00:04:08.394000
IT-2024323,Software Development,Finance,DE,Time & Materials,20554,146,3,13.92,19.0,High,Net 30,2025-03-27 00:04:08.394000
IT-2024324,DevOps Services,Finance,CA,Time & Materials,8556,62,1,0.0,13.0,Medium,Net 30,2025-02-15 00:04:08.394000
IT-2024325,Network Infrastructure,Manufacturing,DE,Support Contract,18540,148,2,0.0,19.0,High,Monthly in Advance,2025-05-16 00:04:08.394000
IT-2024326,DevOps Services,Manufacturing,DE,Fixed Price,35012,270,4,9.36,19.0,High,"50% Advance, 50% on Completion",2025-01-28 00:04:08.394000
IT-2024327,Web Development,Finance,US,Retainer,29386,220,3,12.68,8.5,High,Net 30,2025-04-14 00:04:08.394000
IT-2024328,Database Management,Healthcare,CA,Fixed Price,5484,54,2,0.0,13.0,Low,"50% Advance, 50% on Completion",2025-07-14 00:04:08.394000
IT-2024329,DevOps Services,Finance,DE,Support Contract,15685,115,2,10.8,19.0,High,Monthly in Advance,2025-04-30 00:04:08.394000
IT-2024330,Network Infrastructure,Government,DE,Support Contract,25649,205,4,10.17,19.0,High,Monthly in Advance,2024-10-30 00:04:08.394000
IT-2024331,Cybersecurity,E-commerce,CA,Fixed Price,29308,112,2,12.25,13.0,High,"50% Advance, 50% on Completion",2025-02-26 00:04:08.394000
IT-2024332,AI/ML Solutions,Education,AU,Time & Materials,22243,182,4,13.0,10.0,High,Net 30,2024-10-05 00:04:08.394000
IT-2024333,DevOps Services,E-commerce,CA,Support Contract,8917,83,2,0.0,13.0,Medium,Monthly in Advance,2025-04-22 00:04:08.394000
IT-2024334,Database Management,Manufacturing,SG,Support Contract,7300,50,1,0.0,7.0,Low,Monthly in Advance,2025-05-31 00:04:08.394000
IT-2024335,DevOps Services,Finance,AU,Support Contract,16575,127,4,5.7,10.0,High,Monthly in Advance,2025-04-09 00:04:08.394000
IT-2024336,Cybersecurity,Education,CA,Retainer,20333,93,2,8.44,13.0,High,Net 30,2025-01-25 00:04:08.394000
IT-2024337,Mobile Development,E-commerce,US,Time & Materials,3100,25,1,0.0,8.5,Low,Net 30,2025-07-07 00:04:08.394000
IT-2024338,Database Management,E-commerce,UK,Retainer,3666,26,1,0.0,20.0,Low,Net 30,2025-02-04 00:04:08.394000
IT-2024339,DevOps Services,Government,DE,Support Contract,24311,188,4,9.51,19.0,High,Monthly in Advance,2024-10-06 00:04:08.394000
IT-2024340,IT Consulting,Government,SG,Support Contract,77234,337,6,10.96,7.0,High,Monthly in Advance,2025-08-22 00:04:08.394000
IT-2024341,Data Analytics,Manufacturing,AU,Retainer,24992,198,5,10.3,10.0,High,Net 30,2025-04-22 00:04:08.394000
IT-2024342,AI/ML Solutions,E-commerce,AU,Retainer,18197,148,3,0.0,10.0,High,Net 30,2025-09-20 00:04:08.394000
IT-2024343,Cloud Services,Healthcare,UK,Fixed Price,14757,109,3,11.49,20.0,Medium,"50% Advance, 50% on Completion",2024-10-21 00:04:08.394000
IT-2024344,AI/ML Solutions,Education,DE,Retainer,23823,191,4,10.88,19.0,High,Net 30,2024-10-29 00:04:08.394000
IT-2024345,Cybersecurity,Manufacturing,CA,Retainer,79132,318,6,9.29,13.0,High,Net 30,2025-03-29 00:04:08.394000
IT-2024346,Network Infrastructure,E-commerce,DE,Fixed Price,14054,101,2,0.0,19.0,Medium,"50% Advance, 50% on Completion",2024-12-04 00:04:08.394000
IT-2024347,DevOps Services,E-commerce,AU,Support Contract,32150,277,6,10.14,10.0,High,Monthly in Advance,2025-04-06 00:04:08.394000
IT-2024348,DevOps Services,Education,DE,Time & Materials,25376,197,4,13.94,19.0,High,Net 30,2025-06-08 00:04:08.394000
IT-2024349,Database Management,Healthcare,UK,Time & Materials,33805,287,5,12.89,20.0,High,Net 30,2025-01-29 00:04:08.394000
IT-2024350,Network Infrastructure,E-commerce,AU,Fixed Price,43347,365,6,11.28,10.0,High,"50% Advance, 50% on Completion",2025-06-17 00:04:08.394000
IT-2024351,Software Development,Government,CA,Retainer,49824,274,6,12.32,13.0,High,Net 30,2024-12-17 00:04:08.394000
IT-2024352,DevOps Services,Education,UK,Fixed Price,2438,23,1,0.0,20.0,Low,"50% Advance, 50% on Completion",2025-09-22 00:04:08.394000
IT-2024353,IT Consulting,Education,UK,Time & Materials,37193,186,4,8.3,20.0,High,Net 30,2024-12-22 00:04:08.394000
IT-2024354,AI/ML Solutions,Finance,US,Time & Materials,37300,299,5,9.23,8.5,High,Net 30,2025-09-19 00:04:08.394000
IT-2024355,Cybersecurity,E-commerce,SG,Retainer,2470,13,1,0.0,7.0,High,Net 30,2025-09-11 00:04:08.394000
IT-2024356,Database Management,Government,US,Fixed Price,26187,223,4,14.41,8.5,High,"50% Advance, 50% on Completion",2025-04-06 00:04:08.394000
IT-2024357,Software Development,Manufacturing,UK,Retainer,22180,128,3,13.43,20.0,High,Net 30,2024-11-18 00:04:08.394000
IT-2024358,Database Management,Education,US,Fixed Price,24478,187,3,14.38,8.5,High,"50% Advance, 50% on Completion",2025-03-25 00:04:08.394000
IT-2024359,Network Infrastructure,Manufacturing,DE,Fixed Price,44194,384,6,10.54,19.0,High,"50% Advance, 50% on Completion",2025-07-24 00:04:08.394000
IT-2024360,Mobile Development,Finance,CA,Fixed Price,26698,195,4,9.84,13.0,High,"50% Advance, 50% on Completion",2025-07-30 00:04:08.394000
IT-2024361,System Integration,Government,AU,Support Contract,24721,189,5,12.59,10.0,High,Monthly in Advance,2024-12-06 00:04:08.394000
IT-2024362,Software Development,Manufacturing,UK,Fixed Price,42926,212,4,8.14,20.0,High,"50% Advance, 50% on Completion",2025-03-07 00:04:08.394000
IT-2024363,Data Analytics,Government,SG,Time & Materials,15362,130,2,0.0,7.0,High,Net 30,2025-02-06 00:04:08.394000
IT-2024364,Software Development,Finance,CA,Time & Materials,43615,228,4,9.97,13.0,High,Net 30,2025-05-29 00:04:08.394000
IT-2024365,Cloud Services,Finance,UK,Support Contract,37564,213,4,11.29,20.0,High,Monthly in Advance,2025-04-24 00:04:08.394000
IT-2024366,AI/ML Solutions,Education,DE,Support Contract,24756,224,4,11.59,19.0,High,Monthly in Advance,2024-10-07 00:04:08.394000
IT-2024367,Cloud Services,E-commerce,AU,Support Contract,32966,206,5,10.75,10.0,High,Monthly in Advance,2025-04-07 00:04:08.394000
IT-2024368,DevOps Services,Government,DE,Time & Materials,7957,73,1,0.0,19.0,Low,Net 30,2025-07-11 00:04:08.394000
IT-2024369,IT Consulting,Manufacturing,US,Retainer,43057,214,4,11.05,8.5,High,Net 30,2024-12-04 00:04:08.394000
IT-2024370,Cybersecurity,Finance,CA,Time & Materials,48459,191,3,14.18,13.0,High,Net 30,2025-08-17 00:04:08.394000
IT-2024371,System Integration,Healthcare,SG,Retainer,42466,314,4,14.07,7.0,High,Net 30,2025-03-26 00:04:08.394000
IT-2024372,Cloud Services,E-commerce,UK,Time & Materials,12900,75,1,0.0,20.0,Medium,Net 30,2025-03-16 00:04:08.394000
IT-2024373,Data Analytics,Education,AU,Support Contract,21919,190,5,11.47,10.0,High,Monthly in Advance,2025-07-03 00:04:08.394000
IT-2024374,DevOps Services,Education,AU,Fixed Price,27832,227,4,10.2,10.0,High,"50% Advance, 50% on Completion",2025-04-12 00:04:08.394000
IT-2024375,Network Infrastructure,Healthcare,AU,Retainer,28809,243,4,12.82,10.0,High,Net 30,2025-05-05 00:04:08.394000
IT-2024376,Database Management,Healthcare,SG,Retainer,27741,194,3,8.13,7.0,High,Net 30,2025-03-11 00:04:08.394000
IT-2024377,AI/ML Solutions,E-commerce,AU,Retainer,27705,229,3,10.86,10.0,High,Net 30,2025-03-12 00:04:08.394000
IT-2024378,DevOps Services,Education,UK,Fixed Price,27881,236,4,11.81,20.0,High,"50% Advance, 50% on Completion",2025-08-04 00:04:08.394000
IT-2024379,Network Infrastructure,Finance,DE,Support Contract,11811,93,1,7.77,19.0,Medium,Monthly in Advance,2024-11-05 00:04:08.394000
IT-2024380,Database Management,Government,US,Retainer,13830,116,3,0.0,8.5,Medium,Net 30,2025-03-31 00:04:08.394000
IT-2024381,Cloud Services,Government,UK,Time & Materials,31170,194,3,13.55,20.0,High,Net 30,2025-08-18 00:04:08.394000
IT-2024382,Software Development,Government,DE,Support Contract,54149,302,6,11.17,19.0,High,Monthly in Advance,2024-12-29 00:04:08.394000
IT-2024383,Web Development,Manufacturing,US,Fixed Price,42128,341,5,11.72,8.5,High,"50% Advance, 50% on Completion",2025-03-13 00:04:08.394000
IT-2024384,Network Infrastructure,Education,US,Fixed Price,25732,190,3,8.03,8.5,High,"50% Advance, 50% on Completion",2024-12-21 00:04:08.394000
IT-2024385,Web Development,Government,CA,Fixed Price,14947,121,4,0.0,13.0,Medium,"50% Advance, 50% on Completion",2025-01-20 00:04:08.394000
IT-2024386,Data Analytics,Finance,US,Support Contract,22887,201,4,10.15,8.5,High,Monthly in Advance,2025-02-16 00:04:08.394000
IT-2024387,Software Development,Manufacturing,US,Retainer,17360,107,4,0.0,8.5,High,Net 30,2025-02-13 00:04:08.394000
IT-2024388,Cybersecurity,Finance,SG,Fixed Price,7995,39,1,0.0,7.0,High,"50% Advance, 50% on Completion",2025-07-19 00:04:08.394000
IT-2024389,System Integration,Healthcare,UK,Fixed Price,8322,73,1,0.0,20.0,High,"50% Advance, 50% on Completion",2025-05-11 00:04:08.394000
IT-2024390,AI/ML Solutions,Government,CA,Fixed Price,3354,26,1,0.0,13.0,Low,"50% Advance, 50% on Completion",2024-12-06 00:04:08.394000
IT-2024391,Network Infrastructure,E-commerce,US,Time & Materials,35080,299,6,9.47,8.5,High,Net 30,2025-06-05 00:04:08.394000
IT-2024392,Web Development,Finance,UK,Time & Materials,29671,229,6,11.09,20.0,High,Net 30,2025-06-07 00:04:08.394000
IT-2024393,Cloud Services,Healthcare,DE,Support Contract,30649,176,4,13.38,19.0,High,Monthly in Advance,2024-12-15 00:04:08.394000
IT-2024394,System Integration,E-commerce,CA,Fixed Price,35303,280,6,12.98,13.0,High,"50% Advance, 50% on Completion",2025-01-01 00:04:08.394000
IT-2024395,AI/ML Solutions,Manufacturing,UK,Support Contract,50026,437,6,10.87,20.0,High,Monthly in Advance,2025-03-19 00:04:08.394000
IT-2024396,DevOps Services,Manufacturing,AU,Retainer,17847,150,2,0.0,10.0,High,Net 30,2024-10-11 00:04:08.394000
IT-2024397,Data Analytics,Government,CA,Fixed Price,21488,180,4,8.66,13.0,High,"50% Advance, 50% on Completion",2025-09-22 00:04:08.394000
IT-2024398,Cloud Services,Finance,SG,Time & Materials,38589,226,5,14.95,7.0,High,Net 30,2024-10-24 00:04:08.394000
IT-2024399,Cybersecurity,Finance,AU,Support Contract,18325,93,2,8.27,10.0,High,Monthly in Advance,2025-03-18 00:04:08.394000
IT-2024400,Network Infrastructure,Finance,AU,Support Contract,39401,311,6,13.99,10.0,High,Monthly in Advance,2025-05-06 00:04:08.394000
IT-2024401,Software Development,E-commerce,UK,Time & Materials,61691,320,5,9.19,20.0,High,Net 30,2025-04-11 00:04:08.394000
IT-2024402,Mobile Development,E-commerce,DE,Support Contract,38735,330,6,12.85,19.0,High,Monthly in Advance,2024-12-09 00:04:08.394000
IT-2024403,Database Management,Finance,AU,Time & Materials,37140,263,3,8.36,10.0,High,Net 30,2025-02-17 00:04:08.394000
IT-2024404,System Integration,Education,DE,Support Contract,19082,160,3,0.0,19.0,High,Monthly in Advance,2025-01-01 00:04:08.394000
IT-2024405,DevOps Services,E-commerce,AU,Retainer,39543,306,6,9.13,10.0,High,Net 30,2025-04-03 00:04:08.395001
IT-2024406,Network Infrastructure,Healthcare,CA,Retainer,42365,358,6,8.96,13.0,High,Net 30,2025-04-21 00:04:08.395001
IT-2024407,Cloud Services,Government,CA,Support Contract,38309,261,4,11.71,13.0,High,Monthly in Advance,2025-03-03 00:04:08.395001
IT-2024408,Cloud Services,Government,UK,Fixed Price,37401,277,5,13.91,20.0,High,"50% Advance, 50% on Completion",2024-11-15 00:04:08.395001
IT-2024409,DevOps Services,Finance,DE,Time & Materials,44367,354,6,8.56,19.0,High,Net 30,2025-04-27 00:04:08.395001
IT-2024410,Cybersecurity,Government,AU,Retainer,19240,65,1,0.0,10.0,High,Net 30,2025-03-11 00:04:08.395001
IT-2024411,Web Development,Healthcare,SG,Retainer,15682,115,2,5.12,7.0,High,Net 30,2025-01-25 00:04:08.395001
IT-2024412,System Integration,Healthcare,UK,Retainer,25738,196,4,11.26,20.0,High,Net 30,2025-09-13 00:04:08.395001
IT-2024413,Mobile Development,Healthcare,SG,Support Contract,35358,277,6,12.3,7.0,High,Monthly in Advance,2025-08-23 00:04:08.395001
IT-2024414,System Integration,Education,SG,Fixed Price,32900,274,4,10.81,7.0,High,"50% Advance, 50% on Completion",2025-09-02 00:04:08.395001
IT-2024415,Mobile Development,Education,DE,Time & Materials,6732,66,1,0.0,19.0,Low,Net 30,2025-03-20 00:04:08.395001
IT-2024416,DevOps Services,Finance,UK,Retainer,29492,240,5,14.92,20.0,High,Net 30,2024-11-09 00:04:08.395001
IT-2024417,AI/ML Solutions,Government,CA,Fixed Price,5472,38,1,0.0,13.0,Low,"50% Advance, 50% on Completion",2025-03-28 00:04:08.395001
IT-2024418,DevOps Services,Government,US,Retainer,20105,155,3,12.19,8.5,High,Net 30,2024-11-22 00:04:08.395001
IT-2024419,System Integration,Education,UK,Retainer,37605,294,6,11.16,20.0,High,Net 30,2025-02-25 00:04:08.395001
IT-2024420,Software Development,E-commerce,CA,Fixed Price,30976,157,2,12.27,13.0,High,"50% Advance, 50% on Completion",2025-06-10 00:04:08.395001
IT-2024421,Cloud Services,Manufacturing,DE,Retainer,22542,123,2,11.73,19.0,High,Net 30,2025-02-09 00:04:08.395001
IT-2024422,AI/ML Solutions,Healthcare,UK,Retainer,30937,253,4,8.46,20.0,High,Net 30,2025-01-02 00:04:08.395001
IT-2024423,Database Management,Government,AU,Fixed Price,33640,273,5,11.16,10.0,High,"50% Advance, 50% on Completion",2025-05-31 00:04:08.395001
IT-2024424,System Integration,Manufacturing,US,Fixed Price,47431,386,6,14.73,8.5,High,"50% Advance, 50% on Completion",2024-12-03 00:04:08.395001
IT-2024425,Network Infrastructure,Education,SG,Retainer,5750,46,1,0.0,7.0,Low,Net 30,2025-02-17 00:04:08.395001
IT-2024426,Network Infrastructure,Finance,UK,Fixed Price,38491,307,4,14.07,20.0,High,"50% Advance, 50% on Completion",2025-02-26 00:04:08.395001
IT-2024427,Cloud Services,Education,UK,Time & Materials,25012,152,4,8.33,20.0,High,Net 30,2025-05-13 00:04:08.395001
IT-2024428,Software Development,Finance,UK,Fixed Price,17915,89,2,8.43,20.0,High,"50% Advance, 50% on Completion",2025-01-22 00:04:08.395001
IT-2024429,Web Development,Government,UK,Support Contract,45156,332,4,11.96,20.0,High,Monthly in Advance,2025-07-27 00:04:08.395001
IT-2024430,Database Management,Healthcare,DE,Time & Materials,3718,26,1,0.0,19.0,Low,Net 30,2025-07-15 00:04:08.395001
IT-2024431,Cloud Services,Government,DE,Time & Materials,15106,91,1,0.0,19.0,High,Net 30,2025-02-24 00:04:08.395001
IT-2024432,Mobile Development,Manufacturing,US,Retainer,24493,192,4,8.24,8.5,High,Net 30,2025-01-12 00:04:08.395001
IT-2024433,Mobile Development,E-commerce,UK,Time & Materials,39019,339,5,14.29,20.0,High,Net 30,2025-07-26 00:04:08.395001
IT-2024434,Cloud Services,Government,DE,Fixed Price,17853,151,2,0.0,19.0,High,"50% Advance, 50% on Completion",2025-01-18 00:04:08.395001
IT-2024435,Cloud Services,Government,SG,Retainer,25452,141,2,11.83,7.0,High,Net 30,2024-09-26 00:04:08.395001
IT-2024436,Mobile Development,Finance,CA,Fixed Price,32722,282,6,9.22,13.0,High,"50% Advance, 50% on Completion",2025-09-08 00:04:08.395001
IT-2024437,Cybersecurity,Government,US,Support Contract,28144,122,4,8.41,8.5,High,Monthly in Advance,2025-03-04 00:04:08.395001
IT-2024438,Cloud Services,E-commerce,CA,Retainer,8025,73,2,0.0,13.0,Medium,Net 30,2024-11-28 00:04:08.395001
IT-2024439,IT Consulting,E-commerce,AU,Retainer,14758,94,1,0.0,10.0,Medium,Net 30,2025-05-09 00:04:08.395001
IT-2024440,IT Consulting,Government,CA,Retainer,66755,361,5,13.6,13.0,High,Net 30,2025-07-23 00:04:08.395001
IT-2024441,Software Development,Manufacturing,UK,Retainer,50189,270,4,12.8,20.0,High,Net 30,2025-06-18 00:04:08.395001
IT-2024442,Network Infrastructure,Healthcare,SG,Fixed Price,12975,110,2,9.94,7.0,Medium,"50% Advance, 50% on Completion",2025-04-26 00:04:08.395001
IT-2024443,Database Management,Education,CA,Retainer,37003,308,5,11.24,13.0,High,Net 30,2025-03-16 00:04:08.395001
IT-2024444,Cloud Services,Finance,US,Fixed Price,59517,373,5,11.17,8.5,High,"50% Advance, 50% on Completion",2024-12-28 00:04:08.395001
IT-2024445,DevOps Services,Healthcare,SG,Fixed Price,30337,241,5,8.36,7.0,High,"50% Advance, 50% on Completion",2025-01-21 00:04:08.395001
